,champName,gameVersion,dmgtaken,totaldamagedealttochampions,t2.gameDuration/60,matchid,taken/min,dealt/min
1557,Illaoi,8.9.228.4283,134208037,47114138,62050.71500000001,2124,2162.876559923604,759.2843692453824
1558,Illaoi,9.1.257.7563,153971643,54105139,70871.76590000003,2448,2172.5385426017715,763.4230403732606
1559,Illaoi,9.2.260.6714,27168829,9517922,12573.9332,418,2160.72636683007,756.9566219741012
1560,Irelia,8.1.213.4336,22562631,6960823,11956.549999999996,413,1887.0519506044811,582.1765475827059
1561,Irelia,8.1.214.5847,88793657,26932610,46910.182800000024,1621,1892.8439775766542,574.1314229114448
1562,Irelia,8.10.229.7328,347069629,118305550,189996.38120000006,6636,1826.717050124531,622.6726490935921
1563,Irelia,8.11.231.7304,96501847,33804954,54360.71620000001,1961,1775.2129432025397,621.8636611708216
1564,Irelia,8.11.232.7066,26996815,9391625,15195.632099999995,542,1776.6167818711542,618.0476691061771
1565,Irelia,8.11.232.8721,141989136,49478389,80082.48280000004,2851,1773.0361376857802,617.8428449024058
1566,Irelia,8.12.233.4186,300897822,103439106,167845.5828,5910,1792.7062302172185,616.2754138323382
1567,Irelia,8.13.235.3406,20679991,6716185,12043.666700000002,435,1717.0842995846106,557.6528450426148
1568,Irelia,8.13.235.9749,224285787,72872064,127370.95000000004,4433,1760.886505125383,572.1246799211278
1569,Irelia,8.14.238.1713,56581479,18388452,31967.834400000003,1107,1769.9503285715216,575.2173190686948
1570,Irelia,8.14.238.9731,25699727,8271747,14964.933099999998,524,1717.3298957146692,552.7419965545988
1571,Irelia,8.14.239.6309,47184093,15240111,26760.516200000002,921,1763.1981628216872,569.4998887951197
1572,Irelia,8.15.239.9021,131471438,43814024,73389.93360000002,2564,1791.4096872816897,597.0031835537727
1573,Irelia,8.16.241.6543,209584840,70983812,116639.73079999996,4085,1796.8563418529432,608.5731809662237
1574,Irelia,8.17.243.3340,332682129,114889073,181935.1698000001,6375,1828.5751422647686,631.4835835550468
1575,Irelia,8.18.244.9800,119124127,41270859,65445.715299999996,2288,1820.197494273548,630.612085310954
1576,Irelia,8.18.245.7444,202852937,69982027,111351.74850000002,3872,1821.731043585723,628.4771271463239
1577,Irelia,8.19.246.5109,340499666,117702205,187894.88009999998,6545,1812.1817146841993,626.4258235102384
1578,Irelia,8.2.215.824,29482770,9112218,15470.750400000003,535,1905.7104043253128,588.9965104730795
1579,Irelia,8.2.216.1199,132395261,40973860,68668.46579999999,2316,1928.035808832648,596.6910651439078
1580,Irelia,8.20.248.3196,52298716,17706964,29136.532300000006,1015,1794.9533411016105,607.723795600755
1581,Irelia,8.20.249.1952,317655599,110225483,175407.0496,6122,1810.9625566611207,628.3982499640653
1582,Irelia,8.21.250.2733,30607187,10351023,16865.284100000008,586,1814.804115870185,613.7473248968273
1583,Irelia,8.21.250.9462,107768120,37016149,59220.48270000002,2058,1819.7778046817568,625.0565228844375
1584,Irelia,8.21.251.4430,205019961,69706207,114941.01540000003,4014,1783.6971448922832,606.4519854589694
1585,Irelia,8.22.252.2691,274949263,94639411,151883.1674999999,5346,1810.2681654963524,623.1066454418003
1586,Irelia,8.23.254.717,239451929,79550306,128933.58500000008,4551,1857.1726598620512,616.9866912488313
1587,Irelia,8.24.255.8524,495179374,162419345,276270.91890000016,9774,1792.3687949915445,587.8988119585246
1588,Irelia,8.3.217.1022,153328560,46817457,79012.36780000002,2675,1940.5640442027097,592.5332742654497
1589,Irelia,8.4.218.8787,120933407,36240757,61876.75079999998,2102,1954.4240031427125,585.6926314236915
1590,Irelia,8.5.220.3006,131619617,39189373,67983.68550000004,2336,1936.0470976525673,576.4526108252836
1591,Irelia,8.6.222.2149,104074310,31465416,53778.915399999976,1834,1935.2251570324538,585.0883337078236
1592,Irelia,8.7.223.9264,244015360,82667925,133586.06370000003,4554,1826.6528202222935,618.8364467842313
1593,Irelia,8.7.224.5563,290713861,101589041,160957.28280000002,5586,1806.155372051298,631.1552930862473
1594,Irelia,8.8.225.6906,137923928,45904408,74269.13350000003,2549,1857.0827677691966,618.0819115117316
1595,Irelia,8.8.226.7254,183260728,61123079,100224.26849999998,3506,1828.5065158644688,609.8630592649325
1596,Irelia,8.9.227.7511,42918606,14360957,23421.265799999994,830,1832.4631284445784,613.1588754694891
1597,Irelia,8.9.228.4283,224229801,75850987,123615.04970000002,4396,1813.9360987531923,613.6064110646876
1598,Irelia,9.1.257.7563,224908738,74103186,125219.36890000002,4412,1796.117804902944,591.7869308156207
1599,Irelia,9.2.260.6714,28163298,9211401,16196.816099999996,570,1738.81692711199,568.7167739096576
1600,Ivern,8.1.213.4336,4146211,877669,3153.083,103,1314.970459071328,278.35264723446863
1601,Ivern,8.1.214.5847,18247246,4221496,14220.300400000002,481,1283.1828784713998,296.8640521827513
1602,Ivern,8.10.229.7328,28537851,6669903,23003.165899999996,808,1240.6053638034234,289.9558708134171
1603,Ivern,8.11.231.7304,6793766,1737784,5579.0339,199,1217.7316219569843,311.48475365958967
1604,Ivern,8.11.232.7066,2048951,498228,1695.8999999999999,61,1208.179137920868,293.783831593844
1605,Ivern,8.11.232.8721,9503242,2273329,7762.983400000001,267,1224.173943229094,292.8421822981097
1606,Ivern,8.12.233.4186,13765616,3393482,11475.350499999999,403,1199.5813112636517,295.7192462225882
1607,Ivern,8.13.235.3406,1263756,296789,1016.6166,36,1243.099906100294,291.9379833065878
1608,Ivern,8.13.235.9749,18022579,4560209,15349.3828,534,1174.1565921464935,297.09396523748177
1609,Ivern,8.14.238.1713,5228939,1249163,4522.3336,157,1156.2479601239502,276.22088737549126
1610,Ivern,8.14.238.9731,2629024,702801,2247.9500999999996,71,1169.5206223661285,312.640836644906
1611,Ivern,8.14.239.6309,5506479,1345351,4532.183,151,1214.9727846382195,296.84392708767496
1612,Ivern,8.15.239.9021,14702912,3678631,12370.8341,421,1188.5142005097296,297.36321498321604
1613,Ivern,8.16.241.6543,14694582,3817095,12755.098900000003,445,1152.0555124821492,299.26032168986154
1614,Ivern,8.17.243.3340,13476024,3415511,11211.449499999999,385,1201.9876644853105,304.6449078685143
1615,Ivern,8.18.244.9800,4328810,1113144,3708.8504000000003,130,1167.1568095601806,300.13181442961405
1616,Ivern,8.18.245.7444,9245095,2416879,7832.849099999999,262,1180.2978561147056,308.55681874428046
1617,Ivern,8.19.246.5109,15119311,3884407,12938.0173,451,1168.5956703736979,300.232014684352
1618,Ivern,8.2.215.824,4655209,1080009,3690.1008000000006,129,1261.5397931677094,292.6773707645059
1619,Ivern,8.2.216.1199,26209679,6060543,20477.8168,681,1279.905922393055,295.9565005972707
1620,Ivern,8.20.248.3196,2145042,528424,1903.9165999999998,67,1126.6470390562276,277.5457706498279
1621,Ivern,8.20.249.1952,12326621,3253629,10539.282500000001,367,1169.5882523312189,308.71446894036666
1622,Ivern,8.21.250.2733,3295084,816895,2592.0333,85,1271.2352113686193,315.1560591447648
1623,Ivern,8.21.250.9462,9863437,2630780,8316.8839,282,1185.953431428807,316.3179902030374
1624,Ivern,8.21.251.4430,14461925,3651498,11924.849099999998,422,1212.7553882421878,306.2091578165128
1625,Ivern,8.22.252.2691,18345969,4675550,15213.499800000001,527,1205.9006304387633,307.3290210317024
1626,Ivern,8.23.254.717,17423065,4287254,13913.333300000004,491,1252.2567111937149,308.1399624057018
1627,Ivern,8.24.255.8524,38096284,9061684,30513.8315,1056,1248.4923107738862,296.9697201087317
1628,Ivern,8.3.217.1022,41813584,9113037,31809.515499999998,1065,1314.4992415870026,286.487764958256
1629,Ivern,8.4.218.8787,27687080,6042614,22065.417199999996,742,1254.7725587531609,273.84997733013637
1630,Ivern,8.5.220.3006,22386587,4882952,17626.5511,597,1270.0491930040698,277.02254243032263
1631,Ivern,8.6.222.2149,15496791,3498078,11978.3004,408,1293.738717723259,292.0345861421208
1632,Ivern,8.7.223.9264,9239520,2075043,7060.150199999999,240,1308.6860390023999,293.9091862379925
1633,Ivern,8.7.224.5563,11982552,2704945,9618.232800000002,325,1245.8163832341424,281.2309762350522
1634,Ivern,8.8.225.6906,7002694,1618592,5536.866999999999,193,1264.7394275499123,292.32994037964073
1635,Ivern,8.8.226.7254,13770872,3082790,10934.666599999997,372,1259.3774006790482,281.92812024099584
1636,Ivern,8.9.227.7511,6195077,1395992,4896.6334,171,1265.170678286841,285.0922023282364
1637,Ivern,8.9.228.4283,20317830,4620722,15990.450200000005,553,1270.6227620783307,288.9675989235124
1638,Ivern,9.1.257.7563,16276775,3884987,13066.7003,463,1245.6683497975384,297.31966837871073
1639,Ivern,9.2.260.6714,2840410,648109,2353.25,81,1207.015829172421,275.4101774142144
1640,Janna,8.1.213.4336,47559113,12262850,49116.94930000001,1675,968.2831217695353,249.66636109869305
1641,Janna,8.1.214.5847,177139816,45846208,179174.6971000001,6156,988.6430331238992,255.8743435431206
1642,Janna,8.10.229.7328,183793369,50278101,192884.29860000004,6739,952.8684829922178,260.6645609048034
1643,Janna,8.11.231.7304,46477928,13328875,49806.86740000002,1767,933.1630440986132,267.6111888940037
1644,Janna,8.11.232.7066,12234020,3532607,13019.7834,469,939.648504444398,271.3260959471876
1645,Janna,8.11.232.8721,63213678,17825982,67303.35109999999,2388,939.2352233111914,264.8602440837452
1646,Janna,8.12.233.4186,83211383,24537819,86846.88349999997,3046,958.1389641920775,282.5411576225416
1647,Janna,8.13.235.3406,6494402,1868001,6859.7672,248,946.7379592706877,272.31259393175907
1648,Janna,8.13.235.9749,91360814,26421801,95833.39960000005,3303,953.3295738368021,275.7055589208169
1649,Janna,8.14.238.1713,27296677,7740770,28552.616200000004,992,956.0131656166764,271.1054547779057
1650,Janna,8.14.238.9731,14551324,4298054,15503.267200000002,537,938.5972525842809,277.23536881309764
1651,Janna,8.14.239.6309,29175511,8214894,31032.4323,1069,940.1619157000465,264.7196301142015
1652,Janna,8.15.239.9021,71235558,20341595,75250.73369999998,2590,946.6427036312075,270.317563694399
1653,Janna,8.16.241.6543,75680569,20918479,80706.7493,2786,937.7229247418097,259.19119753222424
1654,Janna,8.17.243.3340,73243662,20687652,76592.63260000001,2639,956.2755517558746,270.0997641384114
1655,Janna,8.18.244.9800,25550439,7252692,27156.816600000002,945,940.8480889472147,267.0670906250477
1656,Janna,8.18.245.7444,45409606,12735824,47529.067899999995,1630,955.4070383947085,267.9586316903135
1657,Janna,8.19.246.5109,93381141,27399473,99086.83509999997,3448,942.41723338684,276.5198118634835
1658,Janna,8.2.215.824,55761869,14913102,56185.86650000002,1911,992.453662701811,265.4244373004374
1659,Janna,8.2.216.1199,253974724,68072672,257600.71799999976,8663,985.9239755690442,264.2565305272172
1660,Janna,8.20.248.3196,12930502,3747088,13527.733800000004,471,955.8513045252263,276.9930319001398
1661,Janna,8.20.249.1952,82989060,24852644,89352.21829999998,3076,928.7856706742783,278.1424398055488
1662,Janna,8.21.250.2733,12708793,3726530,13570.1992,475,936.5222140585822,274.61129678921736
1663,Janna,8.21.250.9462,46300479,13834299,50172.6659,1733,922.8227794847951,275.7337835620172
1664,Janna,8.21.251.4430,73020634,21530029,77855.30050000003,2692,937.9018966088247,276.53902639551166
1665,Janna,8.22.252.2691,76832447,22988381,82844.95009999999,2893,927.4246276599545,277.4868108708053
1666,Janna,8.23.254.717,69743456,20326217,69739.2865,2442,1000.0597869609693,291.4600653392116
1667,Janna,8.24.255.8524,152306937,45105339,153207.28220000005,5357,994.1233524472765,294.40727850728746
1668,Janna,8.3.217.1022,281619868,78463632,290238.7139999998,9823,970.3042854579359,270.34171602620887
1669,Janna,8.4.218.8787,259233993,72568478,268348.36919999996,9130,966.0352838097293,270.426379770226
1670,Janna,8.5.220.3006,270490579,75491473,280616.6010999998,9601,963.9150996045622,269.01998208259266
1671,Janna,8.6.222.2149,216471375,60955415,223489.91770000022,7687,968.5957077069512,272.74346703113014
1672,Janna,8.7.223.9264,84845286,24074728,87640.4176,3029,968.10682015737,274.69891928036634
1673,Janna,8.7.224.5563,160082465,46094577,165744.16820000016,5779,965.8407094410206,278.10678047132615
1674,Janna,8.8.225.6906,93442811,25902384,97048.33180000007,3366,962.8481939552507,266.90189846210194
1675,Janna,8.8.226.7254,135582765,36955604,139938.56770000004,4852,968.8734651812501,264.08448083608613
1676,Janna,8.9.227.7511,30147828,8180243,31439.5825,1111,958.913115337966,260.1893011779021
1677,Janna,8.9.228.4283,151260430,41134694,155786.94680000003,5476,970.9441843942728,264.0445483074323
1678,Janna,9.1.257.7563,76093256,22564969,76074.36740000003,2664,1000.248291252961,296.6172414073862
1679,Janna,9.2.260.6714,13758255,4063079,14488.616599999998,508,949.5906600220205,280.4325017476134
1680,Jarvan IV,8.1.213.4336,67051266,15716278,34508.899600000004,1186,1943.0137378243146,455.4268082196396
1681,Jarvan IV,8.1.214.5847,277134130,64200903,139670.18300000014,4750,1984.2039585499772,459.66076381528
1682,Jarvan IV,8.10.229.7328,138022147,34041137,71571.13380000004,2467,1928.4610941848728,475.62662756084467
1683,Jarvan IV,8.11.231.7304,40313281,10318546,21342.30060000001,731,1888.8910692224053,483.4786180455164
1684,Jarvan IV,8.11.232.7066,10229251,2721064,5575.616300000001,199,1834.6404145493295,488.0292784853218
1685,Jarvan IV,8.11.232.8721,53437346,13275090,28240.516800000005,973,1892.2226664067277,470.07248819185907
1686,Jarvan IV,8.12.233.4186,96394620,25168471,51428.567200000005,1750,1874.339987445732,489.3869763495958
1687,Jarvan IV,8.13.235.3406,11280763,3026321,6064.4668,214,1860.140944295383,499.02507504864235
1688,Jarvan IV,8.13.235.9749,137733485,37098414,72294.41510000003,2455,1905.1746225414852,513.1573987933127
1689,Jarvan IV,8.14.238.1713,47787119,12714012,25132.998900000002,857,1901.3695576137552,505.8692777008795
1690,Jarvan IV,8.14.238.9731,26755167,7129903,13806.331999999999,473,1937.8910343456903,516.4226819983759
1691,Jarvan IV,8.14.239.6309,49595850,13248744,25649.917100000006,865,1933.567652739119,516.5219033008102
1692,Jarvan IV,8.15.239.9021,106328360,27814662,55859.63369999996,1906,1903.4918948994123,497.9384961487855
1693,Jarvan IV,8.16.241.6543,128319356,33060765,67080.28229999999,2286,1912.92212257133,492.85369510139947
1694,Jarvan IV,8.17.243.3340,130390889,34240097,68123.05030000003,2326,1914.0494799599414,502.6213131856778
1695,Jarvan IV,8.18.244.9800,43670001,11667531,22765.715500000002,790,1918.235383377254,512.5044719108432
1696,Jarvan IV,8.18.245.7444,78119940,20666855,40338.100399999996,1373,1936.62912297179,512.3408091869394
1697,Jarvan IV,8.19.246.5109,213832241,55589845,111546.7334,3846,1916.9744777124959,498.3547550483446
1698,Jarvan IV,8.2.215.824,82701571,19563796,41347.582800000004,1395,2000.154915948315,473.15452742741707
1699,Jarvan IV,8.2.216.1199,399809449,92783957,197970.78299999988,6611,2019.5376456130916,468.675001401596
1700,Jarvan IV,8.20.248.3196,28698218,7376450,14794.199000000002,515,1939.8291181563798,498.60421642293704
1701,Jarvan IV,8.20.249.1952,168874071,42600597,87494.66900000002,3035,1930.106976003303,486.89363005647795
1702,Jarvan IV,8.21.250.2733,15787363,4042989,8146.9836,286,1937.8169608688056,496.2559394375116
1703,Jarvan IV,8.21.250.9462,64665801,16338041,33337.40049999999,1141,1939.737352946881,490.08143271398757
1704,Jarvan IV,8.21.251.4430,115575694,29352736,60369.21490000003,2091,1914.48065361539,486.2202705240082
1705,Jarvan IV,8.22.252.2691,130804774,34231882,67838.51559999998,2349,1928.1785994739548,504.6083585001086
1706,Jarvan IV,8.23.254.717,103483325,26596601,52338.099599999994,1813,1977.2083012353014,508.16902415769033
1707,Jarvan IV,8.24.255.8524,233438516,59062805,120357.31270000007,4174,1939.5457638861014,490.7288445964112
1708,Jarvan IV,8.3.217.1022,409371898,95368352,202812.91760000004,6756,2018.4705335554027,470.22819418283433
1709,Jarvan IV,8.4.218.8787,329452889,76639992,163330.22039999996,5423,2017.0969474795374,469.23338383005097
1710,Jarvan IV,8.5.220.3006,314373815,75030348,157471.43559999985,5328,1996.386289374759,476.4695750319309
1711,Jarvan IV,8.6.222.2149,195415870,45643677,98629.36580000003,3372,1981.315284904731,462.77978804564094
1712,Jarvan IV,8.7.223.9264,77285499,17976908,38636.733199999995,1311,2000.3114290211267,465.2802271595778
1713,Jarvan IV,8.7.224.5563,116491591,27649747,58441.71609999998,1986,1993.2951797765575,473.1166167791573
1714,Jarvan IV,8.8.225.6906,66418240,15976519,33592.233700000004,1154,1977.1903408733428,475.60156739443016
1715,Jarvan IV,8.8.226.7254,100150619,23879574,50886.250700000004,1744,1968.1272961224472,469.27359888984705
1716,Jarvan IV,8.9.227.7511,25888043,6315056,13151.467799999999,445,1968.4527532356506,480.17879798937736
1717,Jarvan IV,8.9.228.4283,121696709,29947995,62458.2311,2160,1948.4494974754418,479.48836322391463
1718,Jarvan IV,9.1.257.7563,112722339,28290375,58420.084999999985,2048,1929.5134370311175,484.2576829527038
1719,Jarvan IV,9.2.260.6714,31779100,7541728,16248.483199999999,557,1955.819482276352,464.1496629051505
1720,Jax,8.1.213.4336,85779159,25301010,50065.066699999974,1715,1713.353534791157,505.3625545254694
1721,Jax,8.1.214.5847,330942222,98539926,190742.7655000002,6505,1735.0184743966063,516.6116038094241
1722,Jax,8.10.229.7328,440969941,133760911,253295.86639999994,8751,1740.9282957015523,528.0816971121327
1723,Jax,8.11.231.7304,136456344,42822693,81099.65020000009,2861,1682.5762338491547,528.0256190303513
1724,Jax,8.11.232.7066,41629569,13029796,24403.5328,849,1705.8828875792933,533.9307266200408
1725,Jax,8.11.232.8721,209956903,66011247,123795.73379999994,4319,1695.9946563198941,533.2271555225437
1726,Jax,8.12.233.4186,404111559,128047910,238481.06330000007,8350,1694.5226317262898,536.9311434129285
1727,Jax,8.13.235.3406,35475202,11255707,20950.433100000006,736,1693.2920589598689,537.2541439250722
1728,Jax,8.13.235.9749,458834834,144423991,268748.79899999977,9234,1707.3000352273218,537.3939959448902
1729,Jax,8.14.238.1713,159646405,51603408,93101.79920000002,3181,1714.7510184744094,554.2686440371175
1730,Jax,8.14.238.9731,83770772,27153514,48205.06599999998,1648,1737.8001722889467,563.2917088008968
1731,Jax,8.14.239.6309,172173084,56746424,99173.63529999997,3362,1736.0771688884543,572.1926379762346
1732,Jax,8.15.239.9021,412445217,133214641,238001.41989999986,8156,1732.9527579007533,559.7220430700468
1733,Jax,8.16.241.6543,492499570,160186833,285389.55940000014,9852,1725.7098368819998,561.2918473148599
1734,Jax,8.17.243.3340,503103689,168343985,293403.5301,10153,1714.7158687168094,573.7626433554625
1735,Jax,8.18.244.9800,172505885,58395008,100766.7985,3457,1711.9317827687062,579.5064333615799
1736,Jax,8.18.245.7444,293628995,98118913,171600.91680000004,5912,1711.1155375831881,571.785482442131
1737,Jax,8.19.246.5109,520475862,172219476,303296.1819000002,10383,1716.0646689960843,567.8260600615886
1738,Jax,8.2.215.824,98882851,29469506,56123.017,1880,1761.8947855208853,525.0877015396375
1739,Jax,8.2.216.1199,558110277,160396306,309223.93260000023,10286,1804.8741321776968,518.7059897057912
1740,Jax,8.20.248.3196,78657130,25954649,46176.38410000001,1592,1703.4060057552228,562.0762540391289
1741,Jax,8.20.249.1952,472614157,154879621,273465.21680000005,9393,1728.2423063904628,566.3594910254047
1742,Jax,8.21.250.2733,44850174,14860783,25797.114799999992,896,1738.573260913659,576.0637619831813
1743,Jax,8.21.250.9462,171006208,55791124,98909.46540000004,3396,1728.9165127769452,564.0625371330738
1744,Jax,8.21.251.4430,331267239,107149491,190812.5689,6541,1736.0870979815209,561.5431500015825
1745,Jax,8.22.252.2691,408144024,135708818,237976.58120000022,8251,1715.0596161266292,570.2612303937068
1746,Jax,8.23.254.717,369303243,119189785,207854.10490000015,7228,1776.742601151293,573.4300270728014
1747,Jax,8.24.255.8524,941711631,302145182,537106.8653000005,18641,1753.3040291227853,562.5420219330787
1748,Jax,8.3.217.1022,737790960,205616776,400292.5159999992,13356,1843.1295378003058,513.6663009707642
1749,Jax,8.4.218.8787,609244878,168255584,328033.7646,11023,1857.26270813282,512.9215408821364
1750,Jax,8.5.220.3006,643161529,175747243,345652.2667000001,11698,1860.7183894391046,508.45100678172395
1751,Jax,8.6.222.2149,571717360,165145332,316128.74919999985,10803,1808.4953091004743,522.398966933312
1752,Jax,8.7.223.9264,201246515,58072852,110630.48310000007,3756,1819.0873741199443,524.9263166238488
1753,Jax,8.7.224.5563,327644655,95449808,183235.71709999992,6296,1788.104743908578,520.9126774552844
1754,Jax,8.8.225.6906,197819211,58612388,112106.13170000004,3844,1764.5708401514662,522.8294573293173
1755,Jax,8.8.226.7254,289284930,86072424,163216.53430000003,5597,1772.399660614531,527.3511312389138
1756,Jax,8.9.227.7511,69292740,20345189,38495.0002,1331,1800.0451913233137,528.515103112014
1757,Jax,8.9.228.4283,365197262,108956603,203152.11820000014,6999,1797.6542171244746,536.3301350997182
1758,Jax,9.1.257.7563,442632433,141317472,252832.22730000026,8782,1750.6962531117154,558.9377331724351
1759,Jax,9.2.260.6714,67613383,20198121,39608.98269999999,1355,1707.021447940394,509.9378884073184
1760,Jayce,8.1.213.4336,15765350,9213470,13547.499899999997,472,1163.7091800236885,680.0863678175781
1761,Jayce,8.1.214.5847,67718732,38736636,56400.75210000002,1916,1200.6707265167831,686.8106285412457
1762,Jayce,8.10.229.7328,49425014,27735819,39420.34920000001,1360,1253.7944235156594,703.5914080639344
1763,Jayce,8.11.231.7304,19214473,11160281,15916.2831,557,1207.2211130750745,701.1863844015189
1764,Jayce,8.11.232.7066,4524995,2740825,3778.0500000000006,134,1197.7064887971305,725.4602241897273
1765,Jayce,8.11.232.8721,27133907,15556351,21975.916599999997,750,1234.7110472743605,707.8817818229253
1766,Jayce,8.12.233.4186,56282188,32781654,46291.067599999995,1619,1215.8325767366837,708.1637062956829
1767,Jayce,8.13.235.3406,4420025,2667830,3625.2831999999994,120,1219.2219907123397,735.8956122379626
1768,Jayce,8.13.235.9749,70519679,40878996,57192.08340000001,1954,1233.0321752188518,714.7666874468152
1769,Jayce,8.14.238.1713,21136286,12258505,17429.266699999996,607,1212.689343952721,703.3287866321997
1770,Jayce,8.14.238.9731,12592329,7181125,10340.9172,353,1217.7187725669055,694.4379169770357
1771,Jayce,8.14.239.6309,24236465,13764599,19091.432999999994,638,1269.4942804974362,720.9830189279141
1772,Jayce,8.15.239.9021,51185503,29283870,41171.5991,1389,1243.22358419156,711.2638478984899
1773,Jayce,8.16.241.6543,50614849,28811255,41233.7664,1416,1227.5097188308268,698.7296460019718
1774,Jayce,8.17.243.3340,50118063,29131016,40726.34979999999,1394,1230.605326677227,715.2866913695273
1775,Jayce,8.18.244.9800,15874267,9203496,12644.5499,436,1255.4236509438742,727.8626817709028
1776,Jayce,8.18.245.7444,31373209,18007332,25456.850200000004,872,1232.407338438123,707.3668524788662
1777,Jayce,8.19.246.5109,52133824,30002103,42623.3996,1467,1223.1268385265075,703.8880821697761
1778,Jayce,8.2.215.824,22289729,12630962,18154.9162,615,1227.7516874465111,695.7323218049335
1779,Jayce,8.2.216.1199,98227797,56427812,79590.98139999999,2631,1234.1573790419427,708.9724364172748
1780,Jayce,8.20.248.3196,6607623,3886164,5503.9666,190,1200.5201848426916,706.0660578863251
1781,Jayce,8.20.249.1952,49291866,28615096,40765.9156,1411,1209.1440919335073,701.9367915288526
1782,Jayce,8.21.250.2733,4735817,2637560,3690.6334,123,1283.1989760890365,714.6632336877458
1783,Jayce,8.21.250.9462,27814487,15853409,22429.9178,757,1240.0619230089198,706.79746316324
1784,Jayce,8.21.251.4430,59820984,34702824,49067.48459999999,1665,1219.1573398893981,707.2468516146436
1785,Jayce,8.22.252.2691,61016267,34948861,49193.868700000006,1694,1240.3225973565277,710.4312371350455
1786,Jayce,8.23.254.717,53024469,28392402,40536.66609999998,1375,1308.0619128665844,700.4128541296102
1787,Jayce,8.24.255.8524,106761963,58149140,83101.79940000008,2873,1284.7130118821458,699.7338254988489
1788,Jayce,8.3.217.1022,105520646,60632746,85537.19920000002,2860,1233.6228797166411,708.8465201932867
1789,Jayce,8.4.218.8787,67381063,37973233,53941.65050000002,1806,1249.1472243697842,703.9686892784266
1790,Jayce,8.5.220.3006,68571953,38130892,54664.266199999984,1839,1254.4200767118323,697.5469470401491
1791,Jayce,8.6.222.2149,49087003,27196003,39200.15019999998,1324,1252.214666259111,693.7729284516878
1792,Jayce,8.7.223.9264,18162294,10267222,14448.500500000002,496,1257.0366039022526,710.6081354255411
1793,Jayce,8.7.224.5563,34356773,19606849,27770.032300000003,942,1237.188802261494,706.0434351745424
1794,Jayce,8.8.225.6906,20118530,11564815,16226.900199999996,550,1239.8258294581738,712.6940362891985
1795,Jayce,8.8.226.7254,30969857,17504636,24945.883799999996,874,1241.4816507723813,701.704382989229
1796,Jayce,8.9.227.7511,6357771,3446414,5077.9665,173,1252.0309064662006,678.6996330125454
1797,Jayce,8.9.228.4283,38914909,21261944,30151.7319,1014,1290.635945194246,705.1649328309396
1798,Jayce,9.1.257.7563,52491567,28657788,40889.749300000025,1414,1283.734136271654,700.8550673603661
1799,Jayce,9.2.260.6714,9123069,5066294,6979.416600000001,238,1307.1391955596973,725.8907571157164
1800,Jhin,8.1.213.4336,41193943,30345373,47198.049999999974,1589,872.7890876847671,642.9370069314308
1801,Jhin,8.1.214.5847,144878812,105854210,161825.91739999998,5403,895.2757032230488,654.1239604923754
1802,Jhin,8.10.229.7328,300482940,208668907,315924.4171999999,10800,951.1228750950754,660.5026254361958
1803,Jhin,8.11.231.7304,95676621,67677201,104894.86650000005,3634,912.1191931732899,645.1907825250912
1804,Jhin,8.11.232.7066,25462096,18332199,28272.117599999994,974,900.60802520148,648.4197349263999
1805,Jhin,8.11.232.8721,129303475,90767673,142749.51980000004,4894,905.8067248223414,635.8527379088247
1806,Jhin,8.12.233.4186,214178937,153540926,233963.8027999999,7999,915.4362103743345,656.2593194437515
1807,Jhin,8.13.235.3406,16640677,12159171,18556.333000000006,641,896.7653792373738,655.2572105706444
1808,Jhin,8.13.235.9749,351852134,255279654,377497.1277999996,12780,932.065724713046,676.2426392161818
1809,Jhin,8.14.238.1713,141380443,101855981,150716.13010000007,5064,938.0578104426789,675.8134045268985
1810,Jhin,8.14.238.9731,78093720,56709173,83743.08260000004,2833,932.5393522115219,677.1803860012191
1811,Jhin,8.14.239.6309,156229047,112891536,166378.20260000008,5569,938.9994876648578,678.5235940516161
1812,Jhin,8.15.239.9021,379565985,277489716,405308.4839999998,13754,936.4866514859337,684.6383111980457
1813,Jhin,8.16.241.6543,365647365,267460108,389043.06299999985,13184,939.8634747022854,687.4820127560021
1814,Jhin,8.17.243.3340,326701527,240586665,346865.0294000002,11824,941.8693131594194,693.6031153563152
1815,Jhin,8.18.244.9800,105376761,78120543,111415.99819999991,3775,945.795601192218,701.1609128140456
1816,Jhin,8.18.245.7444,183563937,135544024,194243.23240000004,6590,945.0210168557717,697.8056446305307
1817,Jhin,8.19.246.5109,339381752,250375769,359918.92009999946,12156,942.939459547463,695.6449217241369
1818,Jhin,8.2.215.824,38616828,28968329,43108.4825,1415,895.8057848591632,671.986748779663
1819,Jhin,8.2.216.1199,171830887,128338195,191687.38550000003,6245,896.4120750658367,669.5182088546978
1820,Jhin,8.20.248.3196,40813992,29348670,43228.0003,1456,944.1563735715991,678.92731091704
1821,Jhin,8.20.249.1952,257612516,186472146,273531.8942000002,9226,941.8006509019372,681.719938164344
1822,Jhin,8.21.250.2733,24254306,17662679,25965.317300000002,899,934.1039710691307,680.2412154616727
1823,Jhin,8.21.250.9462,89922977,63973936,95157.58440000008,3206,944.990118937907,672.2946615698238
1824,Jhin,8.21.251.4430,166469657,118996665,174685.6873000001,5867,952.9667803528166,681.2044354592063
1825,Jhin,8.22.252.2691,193233002,135992032,203692.3499,6983,948.6512482911858,667.6344598447779
